SerialNum,AGE_BAND_AGG8,COB_AGG3,ECONOMIC_ACTIVITY_10M,ETHNIC_GROUP_AGG2,HEALTH_IN_GENERAL,FAMILY_TYPE,HH_SOCGRADE4,HOURS_PER_WEEK_WORKED,IN_FULL_TIME_EDUCATION,INDUSTRY_CURRENT_10A,LEGAL_PARTNERSHIP_STATUS_6A,OCCUPATION_CURRENT_1DIGIT,RELIGION_BELONG_TO,RELIGION_BROUGHT_UP_IN,SEX,UR_RESIDENCE_TYPE
444,1,1,,1,2,2,4,,1,,,,2,,1,1
445,2,3,1,1,2,2,3,3,2,2,1,4,1,,1,1
446,7,1,5,1,4,1,,,2,,5,,1,,1,1
447,5,2,8,1,3,4,4,,2,,1,,1,,1,1
448,2,1,4,1,1,1,4,2,1,5,1,7,1,,1,1
449,5,3,1,1,2,1,2,2,2,5,1,8,1,,2,1
450,6,1,1,1,1,3,2,3,2,6,3,1,1,,2,1
451,8,1,5,1,4,4,,,2,,5,,3,,1,1
452,8,1,5,1,3,1,,,2,,5,,3,,1,1
453,8,1,5,1,2,2,,,2,,2,,4,,2,1
454,4,1,1,1,2,4,2,2,2,7,5,3,5,,1,1
455,5,1,1,1,2,2,2,2,2,6,2,4,3,,1,1
456,5,1,2,1,1,2,3,3,2,4,2,5,5,,2,1
457,3,1,1,1,1,2,3,3,2,2,2,5,2,,2,1
458,1,1,,1,2,4,4,,1,,,,3,,2,1
459,3,1,7,1,2,4,4,,2,,1,,7,1,1,1
460,6,1,1,1,4,1,4,1,2,7,4,9,1,,2,1
461,3,1,1,1,1,5,3,3,2,2,1,8,7,4,2,1
462,7,1,5,1,1,2,,,2,,2,,2,,2,1
463,4,1,1,1,1,2,1,3,2,7,2,2,7,2,1,1
464,8,1,5,1,3,1,,,2,,4,,2,,1,1
465,3,1,1,1,1,1,1,3,2,4,1,2,2,,2,1
466,1,1,,1,1,3,3,,1,,,,5,,2,1
467,6,1,5,1,1,2,2,,2,,2,,2,,2,1
468,7,1,5,1,3,1,,,2,,5,,5,,1,1
469,6,1,9,1,1,2,,,2,,2,,1,,1,1
470,7,1,5,1,2,2,,,2,,2,,7,2,2,1
471,6,1,1,1,2,2,2,3,2,8,2,3,3,,1,1
472,5,1,1,1,2,1,2,3,2,8,1,2,1,,1,1
473,7,1,8,1,5,1,,,2,,4,,1,,2,1
474,5,1,9,1,5,1,4,,2,,1,,3,,2,1
475,7,1,8,1,5,4,,,2,,4,,1,,1,1
476,3,1,7,1,3,4,4,,2,,1,,1,,1,1
477,1,1,,1,2,3,4,,,,,,7,4,2,1
478,4,1,8,1,1,4,4,,2,,1,,1,,1,1
479,1,1,,1,1,2,2,,1,,,,7,2,2,1
480,4,1,1,1,2,2,3,2,2,8,2,6,4,,1,1
481,5,1,2,1,2,2,3,1,2,8,2,6,1,,1,1
482,4,1,1,1,1,2,1,3,2,8,2,2,1,,2,1
483,5,3,1,2,1,2,3,3,2,8,2,6,5,,1,1
484,1,1,,1,1,2,2,,,,,,1,,1,1
485,8,2,2,1,3,2,,3,2,5,2,7,3,,1,1
486,3,1,1,1,2,2,2,3,2,5,2,3,1,,2,1
487,1,1,,1,1,2,4,,1,,,,1,,1,1
488,5,1,1,1,1,2,2,3,2,7,2,4,4,,2,1
489,5,1,1,1,1,2,3,3,2,5,2,5,2,,2,1
490,1,1,,1,1,2,2,,1,,,,2,,2,1
491,2,1,6,1,2,2,2,,1,,1,,4,,2,1
492,1,1,,1,1,3,2,,,,,,1,,1,1
493,6,1,1,1,1,2,3,2,2,7,2,4,1,,1,1
494,2,1,6,1,1,1,2,,1,,1,,5,,1,1
495,1,1,,1,1,4,4,,1,,,,1,,1,1
496,3,1,1,1,1,1,2,3,2,4,1,5,2,,2,1
497,7,1,5,1,4,2,4,,2,,2,,1,,2,1
498,5,1,8,1,3,2,2,,2,,2,,3,,1,1
499,3,3,1,1,1,4,2,2,2,8,1,6,7,1,1,1
500,1,1,,1,1,4,4,,,,,,7,4,1,1
501,3,1,1,1,1,2,4,3,2,3,2,1,1,,1,1
502,3,3,1,1,1,3,4,3,2,2,4,9,7,4,1,1
503,1,1,,1,2,2,2,,1,,,,1,,1,1
504,1,1,,1,1,2,1,,1,,,,2,,1,1
505,4,1,1,1,1,2,1,3,2,3,2,2,1,,2,1
506,1,1,,1,1,2,1,,1,,,,2,,1,1
507,7,1,5,1,3,2,,,2,,2,,7,2,1,1
508,3,1,1,1,1,5,,4,2,1,1,5,3,,2,1
509,2,1,6,1,1,3,1,,1,,1,,7,4,2,1
510,1,1,,1,1,2,4,,1,,,,7,4,1,1
511,6,1,2,1,1,2,3,1,2,9,2,3,3,,1,1
512,1,1,,1,1,4,4,,,,,,1,,1,1
513,2,3,1,2,2,4,2,2,2,5,1,9,5,,1,1
514,4,1,2,1,1,2,3,3,2,4,2,5,1,,2,1
515,8,1,5,1,3,2,,,2,,2,,2,,1,1
516,7,1,5,1,4,2,,,2,,2,,3,,2,1
517,4,1,1,1,1,2,3,2,2,5,2,7,2,,1,1
518,2,1,4,1,1,2,3,,1,,1,,7,4,2,1
519,1,1,,1,1,4,4,,,,,,5,,1,1
520,7,1,8,1,4,2,,,2,,2,,2,,1,1
521,4,1,1,1,4,1,1,3,2,8,1,2,5,,1,1
522,5,1,1,1,4,2,1,3,2,8,2,4,1,,1,1
523,3,1,1,1,2,3,2,2,2,8,1,4,1,,1,1
524,8,1,5,1,4,1,,,2,,5,,1,,1,1
525,7,1,5,1,2,4,,,2,,4,,5,,1,1
526,2,1,4,1,1,2,1,1,1,5,1,7,2,,1,1
527,5,3,1,1,2,2,2,3,2,9,2,3,7,4,1,1
528,4,1,2,1,2,4,2,1,2,9,1,3,7,2,1,1
529,1,1,,1,1,2,2,,,,,,7,4,2,1
530,5,1,7,1,3,3,2,,2,,1,,7,1,2,1
531,1,1,,1,1,2,4,,1,,,,4,,2,1
532,1,1,,1,1,2,1,,1,,,,1,,2,1
533,5,2,1,1,1,2,2,3,2,2,2,3,2,,1,1
534,4,2,1,1,1,3,2,3,2,8,1,4,1,,2,1
535,3,1,1,1,1,3,2,3,2,7,1,7,5,,2,1
536,2,1,8,1,4,1,4,,2,,1,,7,4,2,1
537,6,1,2,1,2,2,3,2,2,7,2,8,4,,2,1
538,1,3,,2,3,2,4,,1,,,,6,,2,1
539,5,1,1,1,1,4,1,2,2,8,2,2,5,,1,1
540,6,2,1,1,1,2,4,3,2,2,2,8,1,,2,1
541,6,1,2,1,2,4,,1,2,2,1,1,2,,1,1
542,2,1,1,1,1,2,1,3,2,8,1,4,3,,1,1
543,3,1,1,1,1,2,1,3,2,2,2,2,1,,2,1
544,6,1,1,1,1,4,,3,2,2,2,7,2,,2,1
545,3,1,1,1,1,2,2,3,2,8,1,2,1,,1,1
546,5,1,7,1,2,2,3,,2,,2,,3,,1,1
547,1,1,,1,1,2,2,,,,,,3,,2,1
548,5,1,1,1,2,2,3,3,2,4,2,1,3,,1,1
549,8,1,5,1,3,4,,,2,,5,,2,,1,1
550,2,1,1,1,1,3,1,3,2,8,1,4,7,2,2,1
551,2,1,6,1,1,4,4,,1,,1,,7,4,1,1
552,5,3,1,1,3,1,3,3,2,7,1,8,1,,2,1
553,7,1,5,1,2,2,,,2,,2,,2,,2,1
554,7,1,5,1,3,2,,,2,,2,,5,,2,1
555,2,3,4,1,1,2,3,1,1,5,1,8,1,,2,1
556,3,1,1,1,1,2,3,3,2,8,2,2,1,,1,1
557,2,1,1,1,2,3,3,3,2,2,1,8,7,4,1,1
558,4,1,3,1,2,4,4,,2,,1,,3,,1,1
559,1,2,,1,1,4,1,,1,,,,1,,1,1
560,3,1,1,1,1,3,3,2,2,2,1,7,1,,1,1
561,7,1,5,1,3,4,,,2,,4,,1,,1,1
562,3,1,1,1,1,3,3,4,2,1,1,9,1,,1,1
563,5,1,1,1,2,2,2,3,2,7,2,4,1,,1,1
564,6,1,5,1,1,1,1,,2,,1,,3,,1,1
565,4,1,1,1,2,4,4,3,2,7,1,3,1,,2,1
566,3,1,1,1,1,3,1,3,2,7,1,2,7,2,1,1
567,1,1,,1,1,2,2,,1,,,,1,,2,1
568,3,3,7,2,1,2,1,,2,,2,,6,,1,1
569,4,1,1,1,1,2,,3,2,6,1,2,1,,1,1
570,8,1,5,1,2,2,,,2,,2,,2,,2,1
571,4,1,1,1,1,2,1,1,2,9,2,4,1,,1,1
572,5,1,1,1,1,2,3,2,2,8,2,6,3,,1,1
573,1,1,,1,2,4,4,,,,,,7,4,2,1
574,1,1,,1,1,2,3,,1,,,,3,,2,1
575,4,1,1,1,1,2,2,2,2,8,2,2,3,,1,1
576,5,1,8,1,3,4,,,2,,1,,1,,1,1
577,6,1,1,1,3,2,1,1,2,7,2,2,1,,1,1
578,4,1,7,1,2,4,4,,2,,1,,2,,1,1
579,5,1,1,1,2,2,3,1,2,5,2,7,3,,1,1
580,7,1,5,1,3,2,,,2,,2,,2,,2,1
581,8,1,5,1,2,2,,,2,,2,,5,,2,1
582,3,1,8,1,4,1,4,,2,,4,,7,2,2,1
583,6,1,8,1,4,2,4,,2,,2,,3,,2,1
584,3,2,1,1,1,2,1,3,2,8,2,2,1,,1,1
585,5,1,1,1,2,3,3,3,2,2,4,2,1,,1,1
586,3,2,1,1,3,3,4,2,2,5,1,7,7,2,1,1
587,5,1,3,1,4,2,1,,2,,2,,7,2,2,1
588,1,1,,1,2,2,1,,1,,,,7,4,2,1
589,6,1,8,1,5,2,4,,2,,2,,1,,1,1
590,5,1,1,1,2,2,3,3,2,8,2,4,2,,1,1
591,2,1,4,1,1,2,2,2,1,5,1,9,2,,2,1
592,8,1,5,1,2,1,,,2,,3,,5,,1,1
593,7,1,5,1,4,2,,,2,,2,,3,,2,1
594,3,1,1,1,1,2,1,4,2,8,1,6,7,2,2,1
595,5,3,3,2,2,2,4,,2,,2,,6,,1,1
596,6,2,5,1,1,3,3,,2,,1,,7,2,2,1
597,7,1,5,1,2,5,,,2,,5,,2,,2,1
598,8,1,5,1,3,1,,,2,,5,,3,,2,1
599,5,1,2,1,2,2,2,3,2,7,2,3,1,,2,1
600,3,2,8,1,4,1,4,,2,,1,,7,4,2,1
601,5,1,1,1,4,4,1,2,2,8,3,1,1,,1,1
602,2,1,6,1,1,1,2,,1,,1,,3,,1,1
603,1,1,,1,1,2,1,,,,,,1,,2,1
604,4,2,1,1,1,2,1,3,2,8,2,2,5,,2,1
605,2,2,6,1,1,2,1,,1,,1,,1,,1,1
606,4,1,1,1,1,2,2,2,2,5,2,7,3,,1,1
607,8,1,5,1,4,1,,,2,,4,,2,,1,1
608,1,1,,2,1,2,3,,1,,,,7,4,2,1
609,3,1,8,1,5,1,4,,2,,1,,7,1,2,1
610,1,1,,1,1,2,3,,1,,,,5,,1,1
611,4,3,1,2,1,2,2,3,2,8,2,2,1,,2,1
612,2,1,6,1,2,4,2,,1,,1,,1,,1,1
613,6,1,5,1,2,3,1,,2,,1,,1,,1,1
614,8,1,5,1,2,2,,,2,,2,,7,2,2,1
615,2,1,6,1,1,2,1,,1,,1,,1,,2,1
616,1,1,,1,1,2,1,,1,,,,1,,1,1
617,3,1,1,1,3,3,2,3,2,6,1,3,1,,2,1
618,8,1,5,1,3,4,,,2,,5,,1,,1,1
619,8,1,5,1,2,1,,,2,,5,,2,,1,1
620,8,1,5,1,2,1,,,2,,4,,3,,1,1
621,2,1,6,1,1,2,3,,1,,1,,1,,1,1
622,4,2,1,1,1,3,3,3,2,8,1,6,1,,1,1
623,3,1,1,1,1,2,2,3,2,7,2,5,1,,2,1
624,2,2,6,2,2,1,2,,1,,1,,6,,1,1
625,1,1,,1,2,2,4,,1,,,,7,2,2,1
626,8,1,5,1,1,2,,,2,,2,,5,,1,1
627,6,1,1,1,2,3,1,3,2,2,4,1,1,,2,1
628,5,1,1,1,1,4,1,3,2,8,4,2,7,4,1,1
629,8,1,5,1,2,5,,,2,,5,,2,,2,1
630,7,1,5,1,4,1,,,2,,5,,4,,1,1
631,5,1,1,1,2,2,1,3,2,5,2,1,7,4,2,1
632,8,1,5,1,2,2,,,2,,2,,1,,2,1
633,6,1,1,1,2,2,4,3,2,8,2,9,1,,1,1
634,1,1,,2,1,2,2,,,,,,2,,2,1
635,8,1,5,1,2,2,,,2,,2,,1,,1,1
636,1,1,,1,1,3,2,,,,,,1,,2,1
637,4,1,8,1,3,4,,,2,,1,,7,1,2,1
638,6,1,1,1,1,2,1,3,2,7,2,2,2,,2,1
639,7,3,5,1,2,2,2,,2,,2,,3,,2,1
640,1,1,,1,1,4,3,,1,,,,1,,2,1
641,1,3,,1,1,2,4,,1,,,,5,,2,1
642,7,1,5,1,3,1,,,2,,5,,8,2,1,1
643,2,1,3,1,1,2,4,,2,,1,,1,,2,1
644,3,3,1,2,1,1,1,3,2,7,1,5,6,,2,1
645,4,1,7,2,2,4,4,,2,,3,,1,,1,1
646,1,3,,2,1,2,2,,1,,,,7,4,1,1
647,4,1,1,1,2,2,3,1,2,8,2,6,1,,1,1
648,6,1,1,1,1,2,2,3,2,8,2,4,1,,1,1
649,4,1,7,1,2,3,4,,2,,1,,7,2,2,1
650,1,1,,1,1,3,4,,1,,,,7,4,2,1
651,5,2,1,1,1,2,2,1,2,5,2,9,5,,1,1
652,4,1,1,1,1,1,1,3,2,7,1,3,2,,2,1
653,1,1,,1,1,4,2,,1,,,,7,4,2,1
654,4,1,1,1,2,4,,3,2,8,1,3,1,,1,1
655,3,2,8,1,4,4,4,,2,,3,,1,,1,1
656,1,1,,2,1,2,2,,1,,,,1,,2,1
657,7,1,9,1,3,1,,,2,,1,,7,4,2,1
658,5,2,1,1,1,4,1,3,2,5,3,2,1,,1,1
659,6,2,1,1,2,3,3,3,2,4,1,5,7,1,2,1
660,1,1,,1,1,2,3,,1,,,,1,,2,1
661,4,1,1,1,2,2,3,3,2,2,2,5,3,,2,1
662,7,1,8,1,4,2,,,2,,2,,1,,1,1
663,2,1,9,1,3,4,4,,2,,1,,1,,1,1
664,3,2,1,1,3,1,3,4,2,1,1,5,1,,1,1
665,3,1,2,1,1,2,3,4,2,1,2,5,7,2,2,1
666,5,1,1,1,2,2,2,3,2,8,2,6,1,,1,1
667,7,1,8,1,4,1,,,2,,5,,1,,1,1
668,7,1,5,1,3,2,,,2,,2,,1,,2,1
669,1,1,,1,1,2,1,,,,,,8,2,1,1
670,3,1,1,1,1,4,2,3,2,5,1,7,1,,2,1
671,1,1,,1,1,2,2,,1,,,,5,,1,1
672,4,3,1,1,1,1,4,3,2,7,1,9,5,,1,1
673,3,3,1,1,2,1,2,3,2,5,1,1,7,1,1,1
674,2,1,1,1,1,4,2,3,2,4,1,5,3,,2,1
675,6,1,1,1,1,2,1,3,2,8,2,2,1,,1,1
676,4,1,2,1,2,1,3,3,2,4,1,8,4,,2,1
677,3,1,8,1,2,1,4,,2,,1,,5,,1,1
678,2,1,6,1,1,2,1,,1,,1,,1,,1,1
679,7,1,5,1,1,1,,,2,,5,,3,,2,1
680,2,1,6,1,1,2,3,,1,,1,,1,,1,1
681,7,1,5,1,1,1,,,2,,3,,7,4,2,1
682,2,1,6,1,2,1,2,,1,,1,,7,1,2,1
683,3,1,1,1,1,3,1,3,2,7,1,2,7,1,1,1
684,4,1,1,1,1,4,3,2,2,8,1,6,1,,1,1
685,1,1,,1,1,4,4,,,,,,1,,1,1
686,7,1,2,1,1,2,,4,2,5,2,7,5,,1,1
687,7,1,5,1,2,2,1,,2,,2,,1,,1,1
688,2,1,6,1,1,3,2,,1,,1,,3,,1,1
689,1,1,,1,1,2,3,,1,,,,7,4,1,1
690,5,1,1,1,5,2,1,4,2,6,2,1,1,,2,1
691,3,1,1,1,1,3,1,3,2,2,1,1,7,1,2,1
692,1,1,,1,1,2,3,,,,,,1,,2,1
693,5,3,1,1,1,2,3,3,2,5,2,8,1,,2,1
694,5,1,1,1,2,2,2,3,2,5,2,1,1,,2,1
695,4,3,1,1,2,1,2,3,2,5,4,8,1,,2,1
696,2,3,6,1,2,2,4,,1,,1,,1,,2,1
697,7,1,5,1,2,2,2,,2,,2,,1,,2,1
698,6,1,2,1,2,1,2,2,2,4,1,5,7,4,2,1
699,2,2,4,1,1,2,2,1,1,5,1,7,5,,1,1
700,8,1,5,1,3,1,,,2,,5,,2,,1,1
701,3,1,1,1,2,2,4,3,2,7,1,2,3,,2,1
702,3,1,1,1,1,4,2,2,2,7,1,5,1,,1,1
703,6,1,2,1,1,2,2,4,2,8,2,6,5,,2,1
704,1,1,,1,1,2,4,,1,,,,7,4,2,1
705,5,1,1,1,1,2,2,2,2,5,2,7,1,,1,1
706,8,1,5,1,1,2,,,2,,2,,1,,1,1
707,6,1,8,1,4,2,,,2,,2,,3,,1,1
708,2,1,4,1,1,4,2,1,1,5,1,7,1,,1,1
709,7,1,5,1,2,2,,,2,,2,,2,,2,1
710,8,1,5,1,2,2,,,2,,2,,3,,1,1
711,6,1,1,1,1,1,3,2,2,9,1,9,2,,2,1
712,7,1,1,1,1,2,,1,2,8,2,6,2,,1,1
713,7,1,5,1,3,2,,,2,,2,,3,,1,1
714,1,1,,1,1,2,1,,1,,,,1,,2,1
715,3,1,7,1,2,4,4,,2,,1,,2,,1,1
716,1,1,,1,1,4,2,,,,,,1,,2,1
717,3,1,2,1,1,3,3,3,2,4,1,5,1,,2,1
718,7,1,8,1,2,2,,,2,,2,,4,,1,1
719,1,1,,1,1,4,4,,1,,,,1,,2,1
720,1,1,,1,1,2,3,,1,,,,7,4,1,1
721,8,1,5,1,2,1,,,2,,1,,3,,2,1
722,7,1,5,1,3,2,,,2,,2,,7,2,2,1
723,4,1,7,1,4,2,3,,2,,2,,1,,1,1
724,4,1,1,1,1,4,2,1,2,8,3,6,7,2,1,1
725,1,1,,1,1,2,1,,1,,,,1,,2,1
726,2,1,6,1,3,4,4,,1,,1,,1,,2,1
727,8,1,5,1,3,1,,,2,,1,,3,,1,1
728,6,1,2,1,2,2,2,3,2,7,2,3,7,2,2,1
729,3,1,2,1,1,1,2,3,2,1,1,1,2,,2,1
730,7,1,5,1,3,5,,,2,,5,,3,,2,1
731,4,1,1,1,2,2,2,3,2,6,2,1,1,,2,1
732,4,1,2,1,1,2,3,3,2,9,2,6,2,,1,1
733,4,1,1,1,1,2,1,3,2,5,2,1,1,,2,1
734,4,1,1,1,1,2,1,3,2,8,2,2,1,,2,1
735,4,1,1,1,1,2,1,2,2,8,2,2,2,,1,1
736,1,1,,1,1,2,3,,,,,,7,4,1,1
737,2,1,8,1,3,1,4,,2,,1,,1,,2,1
738,3,1,8,1,2,1,4,,2,,1,,1,,2,1
739,2,1,1,1,1,4,4,3,2,2,1,1,1,,2,1
740,1,1,,1,1,4,2,,1,,,,1,,2,1
741,4,3,1,2,2,2,3,4,2,7,2,6,7,2,2,1
742,6,3,8,1,4,2,3,,2,,2,,5,,1,1
743,7,1,5,1,5,2,4,,2,,2,,3,,2,1
744,7,1,5,1,3,2,,,2,,2,,4,,1,1
745,8,1,5,1,2,2,,,2,,2,,7,2,2,1
746,6,1,1,1,3,4,4,2,2,5,1,7,3,,1,1
747,5,1,1,1,2,2,3,3,2,6,2,8,4,,2,1
748,3,1,4,1,1,4,3,1,1,5,1,1,1,,1,1
749,4,1,1,1,1,1,2,3,2,1,1,7,1,,2,1
750,4,1,1,1,1,4,4,1,2,5,1,9,1,,1,1
751,8,1,5,1,4,2,,,2,,2,,7,2,2,1
752,3,1,1,1,2,1,2,3,2,6,1,8,1,,2,1
753,5,1,1,1,1,1,2,3,2,2,4,1,3,,2,1
754,3,1,1,1,1,3,1,3,2,8,1,1,1,,1,1
755,7,1,5,1,4,1,,,2,,4,,1,,2,1
756,4,1,1,1,1,2,2,1,2,6,1,9,1,,1,1
757,5,1,2,1,1,2,1,3,2,8,2,2,2,,1,1
758,8,1,5,1,2,1,,,2,,1,,2,,2,1
759,3,1,1,1,1,3,2,3,2,8,1,1,1,,1,1
760,5,2,1,1,2,2,2,1,2,2,2,4,5,,1,1
761,1,1,,1,1,2,2,,1,,,,7,4,1,1
762,4,1,1,1,3,2,1,3,2,8,2,2,5,,2,1
763,6,1,5,1,4,2,4,,2,,2,,7,2,1,1
764,6,3,1,1,2,5,3,3,2,2,2,5,1,,2,1
765,7,3,7,1,3,1,2,,2,,5,,1,,1,1
766,5,2,2,1,2,2,3,2,2,7,2,9,7,2,1,1
767,5,1,3,1,2,5,,,2,,1,,2,,1,1
768,8,1,5,1,4,2,,,2,,2,,1,,2,1
769,8,1,5,1,3,2,,,2,,2,,1,,2,1
770,4,1,2,1,2,2,2,2,2,5,2,7,3,,1,1
771,3,1,1,1,2,2,2,2,2,5,1,7,2,,2,1
772,5,1,1,1,2,2,2,3,2,8,2,4,1,,2,1
773,7,1,5,1,2,1,,,2,,1,,2,,2,1
774,3,1,1,1,1,4,2,2,2,8,1,4,1,,1,1
775,2,3,1,2,2,2,2,2,2,7,1,4,1,,2,1
776,3,1,1,1,1,2,3,3,2,8,2,2,7,4,1,1
777,5,1,1,1,2,4,4,2,2,5,4,9,3,,1,1
778,2,1,6,1,1,2,,,1,,1,,1,,2,1
779,4,1,1,1,2,2,2,3,2,5,2,7,7,4,1,1
780,4,1,1,1,1,2,4,3,2,5,1,9,2,,2,1
781,3,1,1,1,1,3,3,2,2,5,1,7,1,,1,1
782,1,1,,1,1,2,1,,,,,,1,,1,1
783,5,1,3,1,2,1,4,,2,,4,,1,,2,1
784,6,1,8,1,3,2,,,2,,2,,1,,1,1
785,6,1,8,1,4,2,4,,2,,2,,2,,1,1
786,3,1,1,1,1,2,4,2,2,6,1,7,1,,1,1
787,7,1,1,1,2,1,,2,2,8,3,3,4,,2,1
788,2,1,6,1,1,2,1,,1,,1,,1,,2,1
789,3,1,3,1,2,1,4,,2,,1,,1,,1,1
790,6,1,8,1,1,3,2,,2,,2,,1,,2,1
791,2,1,9,1,1,1,3,,2,,1,,2,,2,1
792,2,1,6,1,1,2,3,,1,,1,,3,,2,1
793,5,1,7,1,2,2,1,,2,,2,,3,,1,1
794,3,1,1,1,1,1,2,4,2,8,3,3,7,2,2,1
795,3,1,2,1,1,2,2,3,2,8,1,2,2,,1,1
796,7,1,5,1,4,2,,,2,,2,,1,,1,1
797,6,2,3,1,2,1,4,,2,,3,,1,,2,1
798,4,1,2,1,3,1,2,4,2,8,1,3,1,,2,1
799,7,1,5,1,1,2,,,2,,2,,1,,2,1
800,8,1,5,1,3,1,,,2,,5,,5,,1,1
801,6,1,2,1,3,2,3,3,2,4,2,5,3,,2,1
802,1,1,,1,1,4,4,,1,,,,1,,1,1
803,6,1,1,1,3,1,4,1,2,5,4,7,2,,1,1
804,1,1,,1,1,4,4,,1,,,,1,,1,1
805,1,1,,1,1,4,1,,,,,,1,,2,1
806,1,1,,1,1,2,1,,,,,,1,,2,1
807,1,1,,1,1,2,1,,1,,,,1,,2,1
808,1,1,,1,1,4,2,,1,,,,7,4,1,1
809,6,1,5,1,4,2,4,,2,,2,,1,,1,1
810,8,1,5,1,3,1,,,2,,5,,3,,1,1
811,6,1,1,1,2,2,2,2,2,8,2,2,1,,1,1
812,8,1,5,1,1,1,,,2,,5,,3,,1,1
813,6,1,1,1,2,1,3,3,2,6,1,8,1,,2,1
814,5,1,8,1,4,1,3,,2,,3,,1,,2,1
815,1,1,,1,1,4,4,,1,,,,2,,1,1
816,5,1,1,1,1,2,2,3,2,2,2,8,1,,2,1
817,7,1,8,1,5,2,,,2,,2,,1,,2,1
818,7,1,5,1,2,2,,,2,,2,,2,,2,1
819,3,1,1,1,1,2,2,3,2,7,1,2,1,,2,1
820,5,1,1,1,1,2,2,3,2,7,2,4,3,,1,1
821,6,1,2,1,2,2,3,1,2,6,2,5,1,,2,1
822,3,1,1,1,1,3,1,3,2,4,1,5,2,,2,1
823,4,1,1,1,1,3,2,3,2,8,1,2,1,,1,1
824,5,1,1,1,2,1,1,3,2,8,1,2,1,,1,1
825,5,1,2,1,2,2,2,1,2,9,2,6,1,,1,1
826,6,1,1,1,2,1,3,2,2,8,3,6,1,,1,1
827,4,3,1,2,1,1,4,3,2,5,1,9,1,,1,1
828,1,1,,1,1,2,1,,,,,,1,,1,1
829,4,1,1,1,5,4,2,3,2,8,3,3,1,,1,1
830,6,1,2,1,1,2,1,1,2,8,2,2,5,,1,1
831,6,1,1,1,2,2,4,3,2,7,2,4,7,2,1,1
832,8,1,5,1,2,1,,,2,,5,,7,2,2,1
833,1,1,,1,1,4,4,,1,,,,7,4,2,1
834,1,1,,1,3,4,4,,1,,,,1,,1,1
835,2,1,1,1,1,4,4,1,2,5,1,7,3,,2,1
836,8,2,5,1,4,2,,,2,,2,,7,4,1,1
837,2,1,4,1,2,4,2,,1,,1,,7,4,1,1
838,4,1,1,1,2,2,1,3,2,2,2,2,2,,2,1
839,1,1,,1,1,4,4,,1,,,,7,4,1,1
840,4,1,1,1,2,2,1,3,2,6,2,2,7,2,2,1
841,5,3,1,1,2,2,3,3,2,4,2,5,1,,2,1
842,7,1,5,1,3,2,,,2,,2,,3,,1,1
843,1,1,,1,1,3,3,,1,,,,2,,2,1
844,8,1,5,1,2,1,,,2,,2,,2,,2,1
845,1,1,,1,1,2,3,,,,,,3,,1,1
846,5,1,8,1,3,1,4,,2,,1,,1,,2,1
847,1,1,,1,1,2,2,,1,,,,1,,1,1
848,3,1,1,1,2,3,2,3,2,8,1,2,1,,1,1
849,6,1,7,1,2,4,4,,2,,4,,2,,1,1
850,2,3,6,1,1,4,2,,1,,1,,7,1,1,1
851,4,1,1,1,2,2,1,3,2,6,2,2,1,,2,1
852,2,1,4,1,1,1,2,2,1,5,1,9,3,,1,1
853,1,1,,1,1,2,3,,1,,,,3,,1,1
854,5,1,2,1,2,2,1,3,2,9,2,3,1,,2,1
855,1,1,,1,1,4,2,,1,,,,1,,2,1
856,8,1,5,1,3,1,,,2,,5,,2,,1,1
857,5,1,9,1,4,1,4,,2,,4,,5,,1,1
858,8,1,5,1,3,2,,,2,,2,,2,,1,1
859,8,2,5,1,3,2,,,2,,2,,7,4,2,1
860,2,1,3,1,1,4,2,,2,,1,,1,,2,1
861,1,1,,1,1,2,1,,,,,,6,,2,1
862,6,3,5,2,3,1,1,,2,,4,,1,,2,1
863,1,1,,1,1,2,1,,,,,,7,2,1,1
864,5,3,1,2,1,5,4,3,2,5,2,9,1,,2,1
865,7,1,5,1,2,2,,,2,,2,,3,,1,1
866,1,1,,1,1,2,3,,1,,,,1,,1,1
867,8,1,5,1,3,2,,,2,,2,,1,,2,1
868,7,1,5,1,4,2,,,2,,2,,4,,2,1
869,2,1,1,1,2,3,4,3,2,5,1,7,6,,1,1
870,8,1,5,1,2,1,,,2,,4,,3,,2,1
871,6,1,1,1,2,2,3,3,2,2,2,5,3,,2,1
872,3,3,7,2,1,2,1,,2,,2,,6,,1,1
873,4,1,2,1,1,2,1,4,2,7,2,2,5,,2,1
874,1,1,,1,1,2,3,,1,,,,5,,1,1
875,5,1,1,1,1,2,2,3,2,8,2,2,7,2,1,1
876,7,1,5,1,2,2,,,2,,2,,3,,2,1
877,3,1,7,1,2,2,3,,2,,2,,2,,1,1
878,2,1,6,1,1,2,1,,1,,1,,1,,1,1
879,3,1,2,1,3,3,3,1,2,2,1,5,1,,1,1
880,4,1,1,1,2,2,3,2,2,5,2,4,1,,1,1
881,3,1,7,1,1,2,2,,2,,2,,1,,1,1
882,4,1,1,1,1,2,3,3,2,2,2,5,2,,2,1
883,6,1,1,1,2,2,4,3,2,8,2,6,3,,2,1
884,1,1,,1,1,2,2,,1,,,,1,,1,1
885,5,1,1,1,2,2,2,3,2,2,2,5,2,,2,1
886,2,1,6,1,1,2,2,,1,,1,,3,,2,1
887,3,1,1,1,1,4,2,3,2,5,1,7,3,,2,1
888,1,1,,1,1,2,3,,1,,,,1,,1,1
